loss = 7.685287952423096, MAPE = 2.667602847330272
loss = 0.973929226398468, MAPE = 0.2819795301184058
loss = 0.8528670072555542, MAPE = 0.19156872539315373
loss = 0.9023644328117371, MAPE = 0.2643208953086287
loss = 1.0028917789459229, MAPE = 0.24434379872400314
loss = 0.9127587080001831, MAPE = 0.19646153482608497
loss = 0.9784708023071289, MAPE = 0.2427412288961932
loss = 1.0011948347091675, MAPE = 0.20218451938126236
loss = 0.9449676275253296, MAPE = 0.17839023936539888
loss = 0.9445978999137878, MAPE = 0.3067233726615086
loss = 0.8606224656105042, MAPE = 0.7888322268845513
loss = 0.8924479484558105, MAPE = 0.23751687607727945
loss = 0.9713479280471802, MAPE = 0.20333063742145896
loss = 0.9963436722755432, MAPE = 0.2035772775998339
loss = 0.8953770399093628, MAPE = 0.29430926393251866
loss = 0.8296223282814026, MAPE = 0.20194331207312644
loss = 0.950724184513092, MAPE = 0.9137037857435644
loss = 0.9369577169418335, MAPE = 0.22864897130057216
loss = 0.923549473285675, MAPE = 0.33460926974657923
loss = 0.907123327255249, MAPE = 0.21229619695805013
loss = 0.9183554649353027, MAPE = 0.36417596077080816
loss = 0.917858898639679, MAPE = 0.30712959717493504
loss = 0.8342567682266235, MAPE = 0.3670414194930345
loss = 0.9286360144615173, MAPE = 0.28590599400922656
loss = 0.926198422908783, MAPE = 0.27333254704717547
loss = 0.8449490666389465, MAPE = 0.2808594513917342
loss = 0.9244512319564819, MAPE = 0.36924905714113265
loss = 0.9335221648216248, MAPE = 0.447772822692059
loss = 0.8427466154098511, MAPE = 0.3645347513956949
loss = 0.8845556974411011, MAPE = 0.21641316707246006
loss = 0.8854880332946777, MAPE = 0.19486672536004335
loss = 1.0198442935943604, MAPE = 0.20222331502009183
loss = 0.9116493463516235, MAPE = 0.4909320811275393
loss = 0.8753448128700256, MAPE = 0.21608775248751044
loss = 0.8675342202186584, MAPE = 0.1770817918004468
loss = 0.8875242471694946, MAPE = 0.3526254127500579
loss = 0.9520716071128845, MAPE = 0.3203689130023122
loss = 0.8523280620574951, MAPE = 0.16705570952035487
loss = 0.9003281593322754, MAPE = 0.3066798262298107
loss = 0.9183797836303711, MAPE = 0.3529884291347116
loss = 0.9237704873085022, MAPE = 0.27314903924707323
loss = 0.8708937168121338, MAPE = 0.2690277681685984
loss = 0.8580368757247925, MAPE = 0.190985748777166
loss = 0.8927919864654541, MAPE = 0.3226797445677221
loss = 1.005367636680603, MAPE = 0.30664972646627575
loss = 0.8927415609359741, MAPE = 2.058288469328545
loss = 0.9339617490768433, MAPE = 3.109734364785254
loss = 0.8873089551925659, MAPE = 0.19902633054880425
loss = 0.7993715405464172, MAPE = 0.29915794695261866
loss = 0.9274765253067017, MAPE = 0.3319963199319318
loss = 0.8977844715118408, MAPE = 0.31074539496330544
loss = 0.9296877980232239, MAPE = 0.25712706975173205
loss = 0.8951926827430725, MAPE = 0.3504775329492986
loss = 0.9210779666900635, MAPE = 0.2979044874664396
loss = 0.8776414394378662, MAPE = 0.2571884843055159
loss = 0.7965906262397766, MAPE = 0.15616540232440457
loss = 1.0620766878128052, MAPE = 0.20552521420177072
loss = 0.9382758140563965, MAPE = 0.24196681985631585
loss = 0.9067478179931641, MAPE = 0.2821753406897187
loss = 0.7947700023651123, MAPE = 0.20112169161438942
loss = 0.8148945569992065, MAPE = 0.39714351715520024
loss = 1.024739146232605, MAPE = 0.23472570243757218
loss = 0.9155469536781311, MAPE = 0.18055084627121687
loss = 0.9196406602859497, MAPE = 0.3883360002655536
loss = 0.8474351167678833, MAPE = 0.20906385470880195
loss = 0.9078899621963501, MAPE = 0.16457088809693232
loss = 0.8800886869430542, MAPE = 0.2619271958246827
loss = 0.8636164665222168, MAPE = 0.2062695638742298
loss = 0.8834487199783325, MAPE = 0.20536824071314186
loss = 0.8455822467803955, MAPE = 0.3454177157836966
loss = 0.8277398943901062, MAPE = 0.3375522488495335
loss = 0.9173778295516968, MAPE = 0.16565257869660854
loss = 0.9134947061538696, MAPE = 0.21137626690324396
loss = 0.9784108996391296, MAPE = 0.3347276108106598
loss = 0.843155562877655, MAPE = 0.21457089285831898
loss = 0.9767524003982544, MAPE = 0.23706897674128413
loss = 0.960641622543335, MAPE = 0.20871922955848277
loss = 0.8638529181480408, MAPE = 0.6276056838687509
loss = 1.047038197517395, MAPE = 0.3999321311712265
loss = 0.9252000451087952, MAPE = 0.2803490797523409
loss = 0.9110437035560608, MAPE = 0.19997059868182987
loss = 0.9106943607330322, MAPE = 0.6600509099662304
loss = 0.871076226234436, MAPE = 3.132781033520587
loss = 0.984676718711853, MAPE = 0.987120132194832
loss = 0.8809071779251099, MAPE = 0.3042406723834574
loss = 0.9802708625793457, MAPE = 0.20728064165450633
loss = 0.8365320563316345, MAPE = 0.33980649954173714
loss = 0.9068496823310852, MAPE = 0.9355554081266746
loss = 0.8634392023086548, MAPE = 0.1880492432974279
loss = 0.8487522006034851, MAPE = 0.18363664887147024
loss = 0.8525670170783997, MAPE = 0.20313925697701052
loss = 0.8995043635368347, MAPE = 0.21860015229322016
loss = 0.9158870577812195, MAPE = 0.21624482027255
loss = 0.8137902021408081, MAPE = 0.2004920762265101
loss = 0.8721590638160706, MAPE = 0.27715512411668897
loss = 0.8044612407684326, MAPE = 0.45400155964307487
loss = 0.7988795638084412, MAPE = 0.19983166921883821
loss = 0.8819371461868286, MAPE = 0.21564254735130817
loss = 0.9398717284202576, MAPE = 0.29285035328939557
loss = 0.8064081072807312, MAPE = 0.16838478698628023
loss = 0.8511974215507507, MAPE = 3.0277767605148256
loss = 0.902122974395752, MAPE = 0.4297127319732681
loss = 0.9456061124801636, MAPE = 0.3158297163899988
loss = 0.8186383843421936, MAPE = 0.2713599142152816
loss = 0.901190459728241, MAPE = 0.40433112683240324
loss = 0.8635531663894653, MAPE = 0.19733720156364143
loss = 0.900827169418335, MAPE = 0.2843551051337272
loss = 0.8680856227874756, MAPE = 0.1987962745479308
loss = 0.8098333477973938, MAPE = 0.22295536112505943
loss = 0.7633166313171387, MAPE = 0.23141000990290195
loss = 0.9099506139755249, MAPE = 0.1506256030406803
loss = 0.7709957957267761, MAPE = 0.3024608165724203
loss = 0.8371111154556274, MAPE = 0.15013963222736493
loss = 0.8901085257530212, MAPE = 0.322705288650468
loss = 0.8147173523902893, MAPE = 0.13276023283833638
loss = 0.8649755120277405, MAPE = 0.19334454531781375
loss = 0.8660585284233093, MAPE = 0.25015977735165507
loss = 0.8455268740653992, MAPE = 0.33815101464278996
loss = 0.8222866654396057, MAPE = 0.27924042544327676
loss = 0.9016992449760437, MAPE = 0.1926244780770503
loss = 0.839530348777771, MAPE = 0.11744304449530318
loss = 0.8922472596168518, MAPE = 0.22240139148198068
loss = 0.8424457311630249, MAPE = 0.36660676333121955
loss = 0.8757258057594299, MAPE = 0.28402563964482397
loss = 0.7907841205596924, MAPE = 0.1316810215357691
loss = 0.8383300304412842, MAPE = 0.27697489759884775
loss = 0.7542597055435181, MAPE = 0.15430228447075933
loss = 0.8603976964950562, MAPE = 0.2571920681511983
loss = 0.830267608165741, MAPE = 0.27525657624937594
loss = 0.8636485934257507, MAPE = 0.16595041763503104
loss = 0.8344402313232422, MAPE = 0.290169301093556
loss = 0.8035146594047546, MAPE = 0.19125841761706397
loss = 0.835519015789032, MAPE = 0.9217216420220211
loss = 0.9013625979423523, MAPE = 0.2323426961665973
loss = 0.7915694713592529, MAPE = 0.19931773946154863
loss = 0.8516095876693726, MAPE = 0.289872516063042
loss = 0.8399643301963806, MAPE = 0.2308683980954811
loss = 0.8630651235580444, MAPE = 0.1607077567023225
loss = 0.7666552662849426, MAPE = 0.3664467310300097
loss = 0.9527611136436462, MAPE = 0.28007334959693253
loss = 0.8163103461265564, MAPE = 0.21399188495706767
loss = 0.8218403458595276, MAPE = 0.2237922121421434
loss = 0.8882074356079102, MAPE = 0.21671121509280056
loss = 0.8236765265464783, MAPE = 0.2997082004440017
loss = 0.9141657948493958, MAPE = 0.7837457061978057
loss = 0.9031728506088257, MAPE = 0.24604076700052246
loss = 0.8289982676506042, MAPE = 0.3066654328722507
loss = 0.8052704930305481, MAPE = 0.16425860638264567
loss = 0.9802917838096619, MAPE = 0.23131112835835665
loss = 0.8042028546333313, MAPE = 0.1738107908749953
loss = 0.8163295984268188, MAPE = 0.1589586695190519
loss = 0.8501338362693787, MAPE = 0.23985569027718157
loss = 0.8247180581092834, MAPE = 0.34170457592699677
loss = 0.8221132755279541, MAPE = 0.3425102127948776
loss = 0.8343138098716736, MAPE = 0.5236988731194288
loss = 0.7932032942771912, MAPE = 0.18628450779942796
loss = 0.8085765242576599, MAPE = 0.25936620665015653
loss = 0.8108695149421692, MAPE = 0.2298651150194928
loss = 0.8325029015541077, MAPE = 0.22516575449844822
loss = 0.9260280132293701, MAPE = 0.3946300642564893
loss = 0.8553361296653748, MAPE = 0.2869561390252784
loss = 0.9387730360031128, MAPE = 0.21426482446258888
loss = 0.8255529403686523, MAPE = 0.21478831383865327
loss = 0.8389430642127991, MAPE = 0.5576672033639625
loss = 0.9060307145118713, MAPE = 0.35081859992351383
loss = 0.8490437865257263, MAPE = 0.22932285955175757
loss = 0.8721914291381836, MAPE = 0.33810061134863645
loss = 0.7875722646713257, MAPE = 0.25160988327115774
loss = 0.74777752161026, MAPE = 0.15176146884914488
loss = 0.8642297387123108, MAPE = 0.25544118240941316
loss = 0.9146071076393127, MAPE = 0.22675050084944814
loss = 0.7547640800476074, MAPE = 0.14218516275286674
loss = 0.8622393608093262, MAPE = 0.4713463622611016
loss = 0.7512842416763306, MAPE = 0.28460004727821797
loss = 0.801510214805603, MAPE = 0.35552858520532027
loss = 0.848842442035675, MAPE = 0.35596967570018023
loss = 0.8480172753334045, MAPE = 0.28935911238659173
loss = 0.9017735123634338, MAPE = 0.3937009103829041
loss = 0.8293707370758057, MAPE = 0.2663890301482752
loss = 0.8007557988166809, MAPE = 0.25547517847735435
loss = 0.778626561164856, MAPE = 0.5732680227374658
loss = 0.8030569553375244, MAPE = 0.21168603119440377
loss = 0.7760559320449829, MAPE = 0.23236963723320514
loss = 0.833382248878479, MAPE = 0.6276562425773591
loss = 1.0353624820709229, MAPE = 0.4894031403819099
loss = 0.9092124104499817, MAPE = 0.3663526485906914
loss = 0.8467908501625061, MAPE = 0.29315878287889063
loss = 0.8465632200241089, MAPE = 0.2227368670864962
loss = 0.846098005771637, MAPE = 0.17167573748156428
loss = 0.9586285948753357, MAPE = 0.4444481146056205
loss = 0.846498966217041, MAPE = 0.5641720128478482
loss = 0.6709349751472473, MAPE = 0.21070891112321988
loss = 0.8249808549880981, MAPE = 0.4549194243736565
loss = 1.0054923295974731, MAPE = 0.425071872305125
loss = 0.8040248155593872, MAPE = 0.2763823817949742
loss = 0.9745917916297913, MAPE = 0.44595992052927613
loss = 0.8115905523300171, MAPE = 0.2139019345631823
loss = 0.8201037645339966, MAPE = 0.24475843901745975
loss = 0.7817487716674805, MAPE = 0.35764243791345507
loss = 0.8573365211486816, MAPE = 0.263686369988136
loss = 0.8074557781219482, MAPE = 0.19056467968039215
loss = 0.8666001558303833, MAPE = 0.23473720153560862
loss = 0.7407697439193726, MAPE = 1.026078202878125
loss = 0.8294481635093689, MAPE = 0.1730971880024299
loss = 0.9207932353019714, MAPE = 0.26240801019594073
loss = 0.9084131121635437, MAPE = 0.3113012195099145
loss = 0.7814891934394836, MAPE = 0.22806916199624538
loss = 0.823052704334259, MAPE = 0.5277336309663951
loss = 0.8461785912513733, MAPE = 0.18357095023384318
loss = 0.882712185382843, MAPE = 0.6918733102502301
loss = 0.812202513217926, MAPE = 0.18391307350248098
loss = 0.8522732853889465, MAPE = 0.36211997841019183
loss = 0.8186966776847839, MAPE = 0.8702735652914271
loss = 0.8695248365402222, MAPE = 0.3877955849748105
loss = 0.7627896666526794, MAPE = 0.6557058310136199
loss = 0.7610460519790649, MAPE = 0.15701730793807656
loss = 0.7951138019561768, MAPE = 0.20877341064624488
loss = 0.7604620456695557, MAPE = 0.1373185573029332
loss = 0.7972849607467651, MAPE = 0.2983965270104818
loss = 0.850246012210846, MAPE = 0.3301771068945527
loss = 0.7177354693412781, MAPE = 0.5701711737783626
loss = 0.7948526740074158, MAPE = 0.2163668357534334
loss = 0.8554268479347229, MAPE = 0.1605117832077667
loss = 0.8244867324829102, MAPE = 0.2903438254725188
loss = 0.8278598785400391, MAPE = 0.278376646223478
loss = 0.8522742986679077, MAPE = 0.2949298683088273
loss = 0.9043196439743042, MAPE = 0.36161467095371336
loss = 0.7818130850791931, MAPE = 0.1511016193544492
loss = 0.8380295634269714, MAPE = 0.35465022863354534
loss = 0.803592324256897, MAPE = 0.16264976118691266
loss = 0.8742423057556152, MAPE = 0.1745626555639319
loss = 0.7274150848388672, MAPE = 0.14015384600497782
loss = 0.7751594185829163, MAPE = 0.2099241780815646
loss = 0.7345409989356995, MAPE = 0.22321173991076648
loss = 0.9127510786056519, MAPE = 0.3991647732909769
loss = 0.7687861323356628, MAPE = 0.2198266802006401
loss = 0.8214152455329895, MAPE = 0.19874335755594075
loss = 0.8509068489074707, MAPE = 0.35001260502031073
loss = 0.829177975654602, MAPE = 0.2602556507335976
loss = 0.9430670738220215, MAPE = 0.4740146738477051
loss = 0.7810994982719421, MAPE = 0.25210612220689654
loss = 0.8784010410308838, MAPE = 0.3857787329470739
loss = 0.7863178253173828, MAPE = 0.15440947975730523
loss = 0.8235344886779785, MAPE = 0.7738867156440392
loss = 0.7717878818511963, MAPE = 0.23602844844572246
loss = 0.921125054359436, MAPE = 0.4923876663669944
loss = 0.7813321948051453, MAPE = 0.17600263946224004
loss = 0.8520386219024658, MAPE = 1.806220592930913
loss = 0.7503872513771057, MAPE = 0.21536018676124513
loss = 0.8231450915336609, MAPE = 0.2946930230828002
loss = 0.7538127899169922, MAPE = 0.17711889051133767
loss = 0.8091941475868225, MAPE = 0.2163176896283403
loss = 0.7926360964775085, MAPE = 0.2379930642200634
loss = 0.8362507820129395, MAPE = 0.3567917859181762
loss = 0.8434631824493408, MAPE = 0.23414401209447533
loss = 0.8471662402153015, MAPE = 0.3020910114282742
loss = 0.7424019575119019, MAPE = 0.21052602131385356
loss = 0.787523090839386, MAPE = 0.16283538314746693
loss = 0.8482672572135925, MAPE = 0.17128236964344978
loss = 0.8544386625289917, MAPE = 0.18705060676438734
loss = 0.8310416340827942, MAPE = 0.2903714695130475
loss = 0.7355446219444275, MAPE = 0.19945143710356206
loss = 0.7771705985069275, MAPE = 0.15550342499045655
loss = 0.8523345589637756, MAPE = 0.3086530101718381
loss = 0.8222248554229736, MAPE = 0.16146091686096042
loss = 0.7475513815879822, MAPE = 0.2270624137017876
loss = 0.8485458493232727, MAPE = 0.3645636170404032
loss = 0.7869802117347717, MAPE = 0.22615543589927256
loss = 0.7564094662666321, MAPE = 0.20257236604811624
loss = 0.8408981561660767, MAPE = 0.2183504089480266
loss = 0.8161578178405762, MAPE = 0.5190125043736771
loss = 0.744536280632019, MAPE = 0.11657909152563661
loss = 0.7409877777099609, MAPE = 0.16239938512444496
loss = 0.7595974802970886, MAPE = 0.15431762346997857
loss = 0.8187500238418579, MAPE = 0.1823805317399092
loss = 0.8283135890960693, MAPE = 0.14298344863345847
loss = 0.7388081550598145, MAPE = 0.3568238436128013
loss = 0.8423343896865845, MAPE = 0.3193411808460951
loss = 0.7281854748725891, MAPE = 0.1657330850721337
loss = 0.6865819692611694, MAPE = 0.14309672638773918
loss = 0.7755143046379089, MAPE = 0.3417223311262205
loss = 0.7313939929008484, MAPE = 0.23803105088882148
loss = 0.8228661417961121, MAPE = 0.2605347845237702
loss = 0.7962066531181335, MAPE = 0.19213683693669736
loss = 0.7571436166763306, MAPE = 0.19784619437996298
loss = 0.7210515737533569, MAPE = 0.10764369135722518
loss = 0.7444887161254883, MAPE = 0.3096186389448121
loss = 0.8411938548088074, MAPE = 0.14306129445321858
loss = 0.8767949342727661, MAPE = 0.25468738726340234
loss = 0.76155686378479, MAPE = 0.27646059275139123
loss = 0.8557122349739075, MAPE = 0.2572898225625977
loss = 0.7857950925827026, MAPE = 0.20735227188561112
loss = 0.8302931189537048, MAPE = 0.33010636491235346
loss = 0.8662409782409668, MAPE = 9.801028515794314
loss = 0.7701433897018433, MAPE = 0.3252384760417044
loss = 0.7485882043838501, MAPE = 0.3232811472262256
loss = 0.8541395664215088, MAPE = 0.34423727123066783
loss = 0.8818654417991638, MAPE = 0.2117333261994645
loss = 0.7753963470458984, MAPE = 0.2220617162529379
loss = 0.8096529841423035, MAPE = 0.26086188468616456
loss = 0.8826124668121338, MAPE = 0.14919466176070273
loss = 0.6974295377731323, MAPE = 0.9552813108311966
loss = 0.8179861903190613, MAPE = 0.18404645280679688
loss = 0.7144337296485901, MAPE = 0.7829185802256688
loss = 0.8388864398002625, MAPE = 0.574107940599788
loss = 0.7505069971084595, MAPE = 0.12723588780499995
loss = 0.9310094714164734, MAPE = 0.17482287483289838
loss = 0.9122397303581238, MAPE = 0.39867392112500966
loss = 0.8435305953025818, MAPE = 0.1379085499793291
loss = 0.8720189929008484, MAPE = 0.15559082670370117
loss = 0.7986540794372559, MAPE = 0.32187608419917524
loss = 0.8147087097167969, MAPE = 0.29144664388149977
loss = 0.8062312006950378, MAPE = 0.5411161069059744
loss = 0.8576395511627197, MAPE = 0.18931625527329743
loss = 0.9410479664802551, MAPE = 0.5624010090250522
loss = 0.8145498633384705, MAPE = 0.20982435531914234
loss = 0.8573019504547119, MAPE = 0.4368474096991122
loss = 0.8015651702880859, MAPE = 0.30559607199393213
loss = 0.7872966527938843, MAPE = 0.23387735756114125
loss = 0.8889970183372498, MAPE = 0.26355529366992414
loss = 0.8835846185684204, MAPE = 0.3766408938681707
loss = 0.7454585433006287, MAPE = 0.2408124229987152
loss = 0.7529476881027222, MAPE = 0.2054393460857682
loss = 0.7911933660507202, MAPE = 0.24351585819385946
loss = 0.7449471950531006, MAPE = 0.31040428671985865
loss = 0.72243732213974, MAPE = 0.2201961523387581
loss = 0.6968333721160889, MAPE = 0.2812949212966487
loss = 0.7741515636444092, MAPE = 0.4196532944915816
loss = 0.7700417041778564, MAPE = 0.3721781651256606
loss = 0.8154327273368835, MAPE = 0.17048763838829473
loss = 0.8540894389152527, MAPE = 0.3515461493516341
loss = 0.8012722730636597, MAPE = 0.18609714973717928
loss = 0.7498282194137573, MAPE = 0.271203730837442
loss = 0.769189178943634, MAPE = 0.2589434707770124
loss = 0.7844710946083069, MAPE = 0.22298127319663763
loss = 0.7853268384933472, MAPE = 0.2388858231715858
loss = 0.7414559721946716, MAPE = 0.2793980840360746
loss = 0.836279571056366, MAPE = 0.2991821608738974
loss = 0.8245055079460144, MAPE = 0.22342756716534495
loss = 0.8989040851593018, MAPE = 0.33025970263406634
loss = 0.722979724407196, MAPE = 0.2037586834630929
loss = 0.7469177842140198, MAPE = 0.17931835766648874
loss = 0.6887190937995911, MAPE = 0.12818486301694065
loss = 0.8422895073890686, MAPE = 0.23803258314728737
loss = 0.770295262336731, MAPE = 0.22291431948542595
loss = 0.7694304585456848, MAPE = 0.27857743110507727
loss = 0.7854074239730835, MAPE = 0.19896023883484304
loss = 0.7087535858154297, MAPE = 0.22756879846565425
loss = 0.803305983543396, MAPE = 0.30263480002759025
loss = 0.7888873219490051, MAPE = 0.18444136530160904
loss = 0.6933305263519287, MAPE = 0.14402065821923316
loss = 0.8105512261390686, MAPE = 0.163180727919098
loss = 0.8334437608718872, MAPE = 0.2556123252143152
loss = 0.81821209192276, MAPE = 0.5387635806109756
loss = 0.690189778804779, MAPE = 0.20621562656015158
loss = 0.7263473868370056, MAPE = 0.1739621491287835
loss = 0.8720112442970276, MAPE = 0.17473574297036976
loss = 0.7810837030410767, MAPE = 0.23029954032972455
loss = 0.834055483341217, MAPE = 0.29932555893901736
loss = 0.7863577604293823, MAPE = 0.3899940026458353
loss = 0.7531000971794128, MAPE = 0.22450141789158806
loss = 0.8520694375038147, MAPE = 2.3575185656081885
loss = 0.7731183767318726, MAPE = 0.3172561055980623
loss = 0.9038453102111816, MAPE = 0.27660831913817674
loss = 0.8444145917892456, MAPE = 0.27105661027599126
loss = 0.7479714751243591, MAPE = 0.2867427613819018
loss = 0.7884891033172607, MAPE = 0.17503563535865396
loss = 0.8378413319587708, MAPE = 0.236973499879241
loss = 0.9477102756500244, MAPE = 0.2998711128020659
loss = 0.8672776818275452, MAPE = 0.2825449600350112
loss = 0.8633765578269958, MAPE = 0.20555395260453224
loss = 0.844418466091156, MAPE = 0.25799339648801833
loss = 0.8530650734901428, MAPE = 0.2660572748281993
loss = 0.7738816142082214, MAPE = 0.6975416166242212
loss = 0.9048637747764587, MAPE = 0.14012828085105866
loss = 0.7976014018058777, MAPE = 0.17094383796211332
loss = 0.7264573574066162, MAPE = 0.7606895554927178
loss = 0.772824764251709, MAPE = 0.20451462880009785
loss = 0.8351925611495972, MAPE = 0.19039523432729766
loss = 0.8436654210090637, MAPE = 0.34001820033881813
loss = 0.757670521736145, MAPE = 0.18852319719735533
loss = 0.8338899612426758, MAPE = 0.1735372287221253
loss = 0.6945999264717102, MAPE = 0.2522740256972611
loss = 0.7458229064941406, MAPE = 0.1538310575997457
loss = 0.9238147139549255, MAPE = 0.12990508775692433
loss = 0.7754596471786499, MAPE = 0.20954036817420274
loss = 0.8204083442687988, MAPE = 0.34381088451482356
loss = 0.76447993516922, MAPE = 0.1656782787758857
loss = 0.7521550059318542, MAPE = 0.18858912581345066
loss = 0.7232431173324585, MAPE = 0.2817488629370928
loss = 0.7648343443870544, MAPE = 0.31338418764062226
loss = 0.8513237833976746, MAPE = 0.3341570398770273
loss = 0.6993542909622192, MAPE = 0.12710559944389388
loss = 0.8257761597633362, MAPE = 0.15988077444490045
loss = 0.7230766415596008, MAPE = 0.14880965126212686
loss = 0.7903597950935364, MAPE = 0.25986818387173116
loss = 0.7396690845489502, MAPE = 0.2659692501183599
loss = 0.7294601798057556, MAPE = 0.4086353830061853
loss = 0.7731520533561707, MAPE = 0.9910328048281372
loss = 0.7507916688919067, MAPE = 0.19140198355307803
loss = 0.8551721572875977, MAPE = 0.31869486963842064
loss = 0.7830183506011963, MAPE = 0.25226015655789524
loss = 0.7550238370895386, MAPE = 0.5373212876729667
loss = 0.7634596228599548, MAPE = 0.25399348727660254
loss = 0.7286509871482849, MAPE = 0.1209550472558476
loss = 0.857746958732605, MAPE = 0.22306673182174563
loss = 0.7728514671325684, MAPE = 0.959939360851422
loss = 0.9442574381828308, MAPE = 0.24098908517044038
loss = 0.7442914247512817, MAPE = 0.20556349767139181
loss = 0.7534315586090088, MAPE = 0.3411713920067996
loss = 0.7391740679740906, MAPE = 0.33410389465279877
loss = 0.7126298546791077, MAPE = 0.15673851751489565
loss = 0.7339826226234436, MAPE = 0.43130579113494605
loss = 0.8190750479698181, MAPE = 0.24589047254994512
loss = 0.7654808163642883, MAPE = 0.43575191975105554
loss = 0.806916356086731, MAPE = 0.23609618667978793
loss = 0.8244429230690002, MAPE = 0.427608564728871
loss = 0.8016310930252075, MAPE = 0.4066031133988872
loss = 0.8217980861663818, MAPE = 0.34024493279866874
loss = 0.7648223042488098, MAPE = 0.19237925997003913
loss = 0.9327978491783142, MAPE = 0.4637880544178188
loss = 0.7030856013298035, MAPE = 0.14999976847320795
loss = 0.8173032402992249, MAPE = 0.17043808661401272
loss = 0.8503383994102478, MAPE = 0.21769890666473657
loss = 0.8120200634002686, MAPE = 0.3487161659868434
loss = 0.7969318628311157, MAPE = 0.18965551641304046
loss = 0.7925181984901428, MAPE = 0.15828985965345055
loss = 0.7359068989753723, MAPE = 0.34110724669881165
loss = 0.7447524070739746, MAPE = 0.2903965370496735
loss = 0.7609676122665405, MAPE = 0.15982021810486913
loss = 0.8195748329162598, MAPE = 0.27161289379000664
loss = 0.7873644232749939, MAPE = 0.24150001152884215
loss = 0.7128114700317383, MAPE = 0.24294815922621638
loss = 0.7631815075874329, MAPE = 0.29776615102309734
loss = 0.839202344417572, MAPE = 0.3067664808477275
loss = 0.7627331614494324, MAPE = 0.3008310366421938
loss = 0.6936883926391602, MAPE = 0.1286659206962213
loss = 0.7552742958068848, MAPE = 0.21722629177384079
loss = 0.7754549980163574, MAPE = 0.31758805562276393
loss = 0.6897317171096802, MAPE = 0.19732475734781474
loss = 0.8918277025222778, MAPE = 2.722818300477229
loss = 0.7210578322410583, MAPE = 0.14469419431407005
loss = 0.7614914178848267, MAPE = 0.16937513800803572
loss = 0.7484921813011169, MAPE = 0.20594167889794335
loss = 0.6596409678459167, MAPE = 0.16795072186505422
loss = 0.7212063670158386, MAPE = 0.20760086743393913
loss = 0.8407803773880005, MAPE = 0.1832738391822204
loss = 0.8356757164001465, MAPE = 0.2122051946935244
loss = 0.7450122833251953, MAPE = 0.28969028254505247
loss = 0.6720481514930725, MAPE = 0.15423220518277958
loss = 0.8332369923591614, MAPE = 0.2969131910940632
loss = 0.7758030295372009, MAPE = 0.18981606315355748
loss = 0.7480567097663879, MAPE = 0.2575193844968453
loss = 0.7507310509681702, MAPE = 0.1952624969999306
loss = 0.7135900855064392, MAPE = 0.31772848434047773
loss = 0.7149385213851929, MAPE = 1.1100075002759695
loss = 0.6948464512825012, MAPE = 0.20316265564179048
loss = 0.6300142407417297, MAPE = 0.11336620629299432
loss = 0.8133985996246338, MAPE = 0.29892084759194404
loss = 0.821498453617096, MAPE = 0.22240172774763778
loss = 0.8104448914527893, MAPE = 0.2710263190092519
loss = 0.7898183465003967, MAPE = 0.15791248198365793
loss = 0.8012056350708008, MAPE = 0.2658732775016688
loss = 0.779218852519989, MAPE = 0.22700673784129322
loss = 0.6466068625450134, MAPE = 0.14375996100716293
loss = 0.7849164009094238, MAPE = 0.4015808862168342
loss = 0.685551643371582, MAPE = 0.1803792275604792
loss = 0.8034271001815796, MAPE = 0.30121317063458264
loss = 0.694837212562561, MAPE = 0.25524244736880064
loss = 0.7502648234367371, MAPE = 0.14309182995930314
loss = 0.6997441053390503, MAPE = 0.25347967812558636
loss = 0.7963119745254517, MAPE = 0.3781745901796967
loss = 0.7553218007087708, MAPE = 0.16374217811971903
loss = 0.7358863353729248, MAPE = 0.13818941387580708
loss = 0.7878381013870239, MAPE = 0.18921203742502257
loss = 0.7052813768386841, MAPE = 0.18278259376529604
loss = 0.7239577770233154, MAPE = 0.29918524681124836
loss = 0.7721359729766846, MAPE = 1.4263908063876443
loss = 0.6995490789413452, MAPE = 0.18262644723290578
loss = 0.8395134806632996, MAPE = 0.5579889680957422
loss = 0.7841835618019104, MAPE = 0.7345232714433223
loss = 0.7911912202835083, MAPE = 0.2508159202407114
loss = 0.8656556606292725, MAPE = 0.1480839080759324
loss = 0.6437768340110779, MAPE = 0.1776114881504327
loss = 0.7015466094017029, MAPE = 0.19207752007059753
loss = 0.8009763956069946, MAPE = 0.3450459286104888
loss = 0.676050066947937, MAPE = 0.27850361331366
loss = 0.7315603494644165, MAPE = 0.23580427921842784
loss = 0.7387987375259399, MAPE = 0.1909784539602697
loss = 0.7102912664413452, MAPE = 0.1614527279161848
loss = 0.7398363947868347, MAPE = 0.31841655808966607
loss = 0.8199542164802551, MAPE = 0.41157904639840126
loss = 0.7027337551116943, MAPE = 0.5003339050454088
loss = 0.7745764851570129, MAPE = 1.2214572102529928
loss = 0.714471161365509, MAPE = 0.2467012049164623
loss = 0.8864046931266785, MAPE = 0.19249712955206633
loss = 0.7113252878189087, MAPE = 0.40691783919464797
loss = 0.7698690295219421, MAPE = 0.3602005778811872
loss = 0.736070454120636, MAPE = 0.1527031868463382
loss = 0.7798393964767456, MAPE = 0.8003710645716637
loss = 0.7078129053115845, MAPE = 0.1655408443766646
loss = 0.7388256788253784, MAPE = 0.29761648492421955
loss = 0.8180460929870605, MAPE = 0.5277750990353525
